user_id,item_list
17293,8445 4844 15632 17955
17294,7368 6156 10461 17955
17295,15892 3756 17956 8638
17296,3568 3568 8873 17955
17297,9303 9303 5271 17955
17298,15222 5113 15226 17955
17299,7496 7496 17595 8638
17301,18494 18494 18494 17955
17303,4034 4034 10622 17955
17304,15102 15100 15100 17955
17305,4705 4705 4995 17955
17306,9203 9206 9203 17955
17307,10480 920 3656 17955
17308,18094 18096 18101 17955
17309,3566 3566 8403 17955
17310,9128 735 330 17955
17312,16137 16137 10174 17955
17313,5726 5726 5726 17955
17314,4657 4657 4658 17955
17315,18494 18494 18494 17955
17316,3566 3566 5681 17955
17317,6793 6793 4453 17955
17318,15563 15563 15360 17955
17319,4634 4193 195 17955
17320,5561 735 3569 17955
17322,5202 5203 5202 17955
17323,4658 4658 5456 17955
17324,3654 9446 5059 17955
17325,5143 1212 4761 17955
17326,4691 4691 16271 17955
17327,18494 18494 18494 17955
17328,18494 18494 18494 17955
17329,6229 8481 8151 17955
17330,5190 5190 11446 17955
17331,17750 17750 4257 17955
17332,12853 6292 15515 8638
17333,3565 3565 10054 17955
17334,15031 15031 14268 17955
17335,126 16185 3648 17955
17336,18494 18494 18494 17955
17337,18153 8666 3840 17955
17338,17733 17733 17734 17955
17340,8857 8857 8855 17955
17341,5715 6404 5713 17955
17342,4175 11248 4173 17955
17343,5013 5190 5541 17955
17344,18320 2736 8386 17955
17345,15716 6507 15715 17955
17346,16661 16661 10283 17955
17347,18494 18494 18494 17955
17348,4123 4123 3714 17955
17349,6530 9461 9162 17955
17350,8858 8854 8858 17955
17351,18494 18494 18494 17955
17352,18494 18494 18494 17955
17353,18063 4280 18064 17955
17354,12358 8635 17558 17955
17355,3531 3531 3534 17955
17356,3572 3572 5143 17955
17357,9229 9229 6742 17955
17358,14323 16398 1901 17955
17359,197 194 13552 8638
17360,5281 5281 5281 17955
17361,16137 16137 4285 17955
17362,4279 4279 5660 17955
17363,11301 11559 8453 17955
17364,5142 2301 4491 17955
17366,17637 5877 17284 17955
17367,11905 5645 11913 17955
17368,15030 8306 8245 17955
17370,18494 18494 18494 17955
17371,16464 6229 4729 17955
17372,3572 9103 5208 17955
17373,9302 9302 7578 17955
17374,18494 18494 18494 17955
17375,18494 18494 18494 17955
17376,8877 8877 6204 17955
17377,18494 18494 18494 17955
17379,6640 8638 3863 17955
17380,18148 6289 11098 17955
17381,18494 18494 18494 17955
17382,3406 3898 8376 17955
17383,4634 4634 6175 17955
17384,7885 4783 6826 17955
17386,11301 11559 9519 17955
17387,18494 18494 18494 17955
17388,18494 18494 18494 17955
17389,15981 5645 8393 17955
17390,4984 5645 4130 17955
17391,189 189 8536 17955
17392,18494 18494 18494 17955
17393,2361 17727 3358 17955
17394,5659 14213 4856 17955
17395,4658 10067 4729 17955
17396,7195 6109 7195 17955
17397,9477 6530 12355 17955
17398,18494 18494 18494 17955
17399,18101 5297 18101 17955
17400,5896 5896 9488 17955
17401,4634 4658 4177 17955
17402,145 5896 11098 17955
17403,10141 3105 6136 17955
17404,18494 18494 18494 17955
17405,7335 4361 17957 17955
17406,4357 4359 4019 17955
17407,13863 8186 10567 8638
17408,10466 10466 11733 17955
17409,10846 10846 10160 17955
17410,5673 8008 9085 17955
17411,18494 18494 18494 17955
17412,18494 18494 18494 17955
17413,4984 8179 4696 17955
17414,5431 8445 1657 17955
17415,14108 8186 4139 8638
17416,8487 5378 3342 17955
17418,4704 4704 5526 17955
17419,18494 18494 18494 17955
17420,4747 5645 15294 17955
17421,2506 7494 2640 17955
17422,18175 13918 6158 17955
17423,4634 4634 1478 17955
17424,197 189 16405 8638
17425,4318 5294 16183 17955
17426,1149 15892 1147 17955
17427,5204 197 6181 17955
17428,2729 16224 17560 17955
17429,4657 4657 5943 17955
17430,10103 12644 9602 17955
17431,17351 18098 17348 17955
17432,4657 4657 8839 17955
17433,14617 14617 229 17955
17434,189 189 195 17955
17435,1104 4034 9045 17955
17436,661 192 4285 17955
17437,10831 4738 6107 17955
17438,18175 4629 4512 17955
17439,18494 18494 18494 17955
17440,15114 15114 15114 17955
17441,3572 3572 13216 17955
17443,3572 3572 5742 17955
17444,10067 10067 9786 17955
17445,8857 8854 3325 17955
17446,4657 4657 5943 17955
17447,5191 5297 438 17955
17449,1890 8565 587 17955
17450,189 187 186 17955
17451,3594 8982 3596 17955
17452,3999 14175 3840 17955
17453,2730 7662 6851 17955
17454,6776 6228 4301 17955
17455,5561 5561 3617 17955
17456,4019 4019 8156 17955
17457,15101 15100 6503 17955
17458,4209 4179 15698 17955
17459,127 127 9010 17955
17460,18494 18494 18494 17955
17463,18494 18494 18494 17955
17464,3529 3529 2344 17955
17465,4634 4634 16185 17955
17466,15101 15101 8746 17955
17467,18494 18494 18494 17955
17468,18494 18494 18494 17955
17469,4723 4629 4725 17955
17471,15222 197 15227 17955
17472,6282 54 6951 17955
17473,5715 5715 5713 17955
17474,3565 4280 7492 17955
17475,4702 4702 5928 17955
17476,5562 5562 5143 17955
17477,3539 6095 250 17955
17478,10142 4844 3807 17955
17479,5685 5139 4160 17955
17480,4706 3901 8958 17955
17483,16421 5537 10709 17955
17484,74 5296 16175 17955
17487,18494 18494 18494 17955
17488,6778 6778 13709 17955
17489,18494 18494 18494 17955
17490,192 194 9094 17955
17491,4977 6776 2207 17955
17492,18062 18062 18062 17955
17493,7061 735 3847 17955
17494,3542 4691 3538 17955
17495,9203 9199 9201 17955
17496,6530 6530 3567 17955
17497,18494 18494 18494 17955
17498,189 189 186 17955
17499,4013 4013 1575 17955
17500,11261 16216 16419 17955
17502,18494 18494 18494 17955
17504,4035 4033 18494 17955
17505,16186 16186 11163 17955
17507,6528 6528 7687 17955
17508,2874 17900 18199 17955
17509,4019 6798 1419 8638
17510,5673 6545 8428 17955
17511,18494 18494 18494 17955
17512,5128 8638 6463 17955
17513,11328 4399 13744 17955
17514,4634 4658 5007 17955
17515,17502 5113 5350 17955
17516,8347 8347 15717 17955
17517,5790 3972 14118 17955
17518,16213 2513 16216 17955
17519,4630 4630 3807 17955
17520,5736 5752 15571 17955
17521,725 187 192 17955
17522,18148 18158 10689 17955
17524,3572 3572 4541 17955
17525,6043 8179 4130 17955
17526,3566 3566 4525 17955
17527,9143 4783 10817 17955
17528,189 6943 4807 17955
17529,8858 8853 6716 17955
17530,2378 5101 16648 17955
17531,11733 11733 11735 17955
17532,189 187 186 17955
17533,4751 3879 7586 17955
17534,17349 5297 5541 17955
17535,4637 4657 5679 17955
17536,6778 9509 6761 17955
17537,4770 6289 7659 8638
17539,16178 16178 11046 17955
17540,10727 10727 8213 17955
17541,4771 5645 5731 17955
17542,5918 4361 9047 17955
17543,4747 4747 5281 17955
17544,4657 4657 5928 17955
17545,5142 5142 4148 17955
17546,8259 13918 1760 17955
17547,3527 3527 3527 17955
17548,18196 5114 18197 17955
17549,3572 4416 8640 17955
17550,390 5297 2518 17955
17551,727 7169 15099 17955
17552,6292 6292 16584 17955
17553,4712 4712 15424 17955
17554,1929 3922 753 17955
17555,6043 6043 5850 17955
17556,189 194 814 17955
17557,4507 4695 8425 17955
17558,192 194 5121 17955
17559,4658 10068 5681 17955
17560,4123 4123 4140 17955
17561,3105 4629 6742 17955
17562,3565 4658 17799 17955
17563,18494 18494 18494 17955
17564,10167 8565 1027 17955
17565,4657 4658 6709 17955
17566,74 4795 4754 17955
17567,15100 15100 13384 17955
17568,16137 4127 16183 17955
17569,4703 4703 6958 17955
17570,15099 15099 3596 17955
17571,15458 2301 15662 8638
17572,4771 5297 74 17955
17573,5190 5192 5461 17955
17574,3852 15816 433 17955
17575,18494 18494 18494 17955
17576,18494 18494 18494 17955
17577,2103 16740 8407 17955
17578,6289 6289 8031 17955
17579,18494 18494 18494 17955
17580,3565 3565 1191 17955
17581,618 618 618 17955
17582,4724 10068 16728 17955
17583,4691 5645 5620 17955
17584,4480 10739 5142 17955
17585,6049 4844 16744 17955
17586,4634 4634 5538 17955
17587,18494 18494 18494 17955
17588,2506 2507 2640 17955
17589,3879 3879 3878 17955
17590,4124 4124 5867 17955
17591,3565 3565 5885 17955
17592,14315 1337 3190 17955
17593,10585 12194 10054 17955
17595,5189 5189 7479 17955
17596,4657 4657 5943 17955
17597,18143 18143 5063 17955
17598,16659 16659 17560 17955
17600,725 725 5251 17955
17601,17349 9446 17352 17955
17602,18494 18494 18494 17955
17603,5829 6289 8943 17955
17604,738 11734 4301 17955
17605,18067 4696 18067 17955
17606,18494 18494 18494 17955
17607,189 187 192 17955
17608,5560 6943 18494 17955
17609,8708 13831 18455 17955
17610,9260 9260 6716 17955
17611,6794 11998 6797 17955
17612,8737 8724 3102 17955
17614,3168 16256 69 17955
17615,4194 4194 4035 17955
17616,15384 8857 8997 17955
17617,5113 5113 8478 17955
17618,18494 18494 18494 17955
17619,11920 11920 5602 17955
17620,18148 5645 6830 17955
17621,5542 15309 5538 17955
17622,6526 7581 4761 17955
17624,1944 1944 14607 17955
17625,16292 16292 5618 17955
17626,18360 18360 17988 17955
17627,11905 11905 11913 17955
17628,18494 18494 18494 17955
17629,5724 197 8839 17955
17630,9476 9476 9476 17955
17631,18158 7581 4481 17955
17632,17733 17733 7687 17955
17633,17953 8186 14777 8638
17634,17288 18268 15237 17955
17635,4000 10227 3340 17955
17636,7598 3637 235 17955
17637,2292 8186 2790 17955
17638,4033 6289 4033 17955
17640,16292 5297 5207 17955
17641,4657 4657 1276 17955
17643,18148 7659 5126 17955
17645,16104 6404 16100 17955
17646,189 187 195 17955
17647,3807 3807 3807 17955
17648,5830 8186 7630 17955
17649,189 192 195 17955
17650,5013 15100 3578 17955
17651,4795 4446 4792 17955
17652,8445 7310 7181 17955
17653,3572 3572 4482 17955
17654,7495 7495 7493 17955
17655,6528 6528 3882 17955
17656,6798 6798 4213 17955
17657,7495 7495 7493 17955
17658,4634 4634 18095 17955
17659,1943 1943 11941 17955
17660,6930 4602 6461 17955
17661,5193 8666 5209 17955
17662,189 187 5389 17955
17663,9477 5297 7609 17955
17664,7496 7496 7535 17955
17665,15398 15398 6897 17955
17666,12257 12257 12257 17955
17667,737 737 17548 17955
17668,9303 9303 3970 17955
17669,5142 6648 6652 17955
17670,10068 10068 5600 17955
17671,189 189 194 17955
17673,4627 6292 10022 17955
17674,16768 18260 4921 17955
17675,10469 6824 15925 17955
17676,13666 17955 13666 17955
17677,6930 8306 6933 17955
17678,18494 18494 18494 17955
17679,1943 1943 4944 17955
17680,189 187 192 17955
17681,7493 7493 7493 17955
17682,18494 18494 18494 17955
17683,10227 10117 5121 17955
17684,18235 18235 18230 17955
17685,10142 14852 15294 17955
17686,5561 5561 7218 17955
17687,18494 18494 18494 17955
17688,3330 5194 3330 17955
17689,10227 6404 7933 17955
17690,4748 6528 5129 17955
17691,16890 8095 17176 17955
17692,10343 16728 8228 17955
17693,4687 4630 6177 17955
17694,127 5715 4791 17955
17695,3531 10466 3534 17955
17696,144 6798 18184 17955
17697,6798 6798 4491 17955
17698,10391 15340 5875 17955
17699,8565 8565 6158 17955
17700,5725 5725 16167 17955
17702,1735 17558 4867 17955
17703,15443 3827 8121 17955
17704,4638 4638 11310 17955
17705,4658 4658 67 17955
17706,4844 6018 8081 17955
17707,9695 12403 9472 17955
17708,7496 7496 11199 17955
17709,5771 3938 14849 17955
17710,10562 10568 10563 17955
17711,18494 18494 18494 17955
17713,4634 4634 7608 17955
17714,17559 8179 10802 17955
17715,7495 7495 5061 17955
17717,18293 13836 15513 17955
17718,4657 4657 9162 17955
17719,4658 4658 12257 17955
17720,3572 12469 15282 17955
17722,18494 18494 18494 17955
17723,18494 18494 18494 17955
17724,18494 18494 18494 17955
17726,7495 5896 16405 17955
17727,4790 5143 5713 17955
17728,3566 3566 8402 17955
17729,18494 18494 18494 17955
17730,7455 6289 5886 8638
17731,4952 13269 5002 17955
17732,16516 8308 18136 17955
17733,2233 2233 15861 17955
17734,3529 15908 15655 8638
17735,10067 10067 4654 17955
17736,15114 15114 15114 17955
17737,14142 14865 14616 17955
17738,6404 6404 11848 17955
17739,18494 18494 18494 17955
17740,15102 15102 5344 17955
17741,2670 2201 699 17955
17742,6528 6528 6329 17955
17743,520 5508 520 17955
17744,7457 7457 5541 17955
17745,9203 9206 9200 17955
17746,9476 9476 7126 17955
17748,4984 4844 4984 17955
17749,3572 3572 5926 17955
17750,5297 5297 15294 17955
17751,9206 9206 7240 17955
17753,6404 3601 4178 17955
17755,192 192 192 17955
17756,15100 15100 7961 17955
17757,18494 18494 18494 17955
17758,6725 16104 6278 17955
17759,6207 4034 4035 17955
17761,4124 4193 4491 17955
17762,197 197 189 17955
17763,8564 8564 11681 17955
17764,596 566 8038 17955
17765,8257 4844 8509 17955
17766,18494 18494 18494 17955
17767,18494 18494 18494 17955
17768,17750 17750 17750 17955
17770,197 189 3824 17955
17771,6778 5005 14036 17955
17772,5280 4220 5276 17955
17773,3823 17791 3824 17955
17774,4193 4193 4140 17955
17775,4035 4033 3642 17955
17776,4705 4705 4692 17955
17777,4806 9305 5490 17955
17778,2499 7353 2201 17955
17779,18494 18494 18494 17955
17780,3105 7479 140 17955
17781,7496 7496 7496 17955
17782,7336 2301 8858 17955
17783,18235 4279 3607 17955
17784,9203 7581 12356 17955
17785,7623 6701 12982 17955
17786,13484 4844 4125 17955
17787,4658 4658 7657 17955
17788,3555 9302 16418 17955
17789,4035 4033 8231 17955
17790,17585 14784 18254 17955
17791,4661 9461 3837 17955
17793,15222 15222 15222 17955
17795,5682 5682 6919 17955
17796,3529 3529 3562 17955
17797,12123 9995 12080 17955
17798,9477 9477 9477 17955
17799,18494 18494 18494 17955
17800,4634 4634 5259 17955
17801,10783 4309 4815 17955
17802,18096 18096 18099 17955
17803,14628 17950 17956 8638
17804,3251 3251 3251 17955
17805,4179 16222 17624 17955
17806,18494 18494 18494 17955
17807,7659 7659 7659 8638
17808,189 197 186 17955
17809,5508 5508 195 17955
17810,17594 4446 17597 17955
17811,5921 8186 5920 17955
17812,18494 18494 18494 17955
17813,3569 5562 6259 17955
17814,15114 9448 15114 17955
17815,4704 4704 4696 17955
17816,4083 145 4083 17955
17817,4634 4634 8231 17955
17818,18494 18494 18494 17955
17819,16424 8694 16423 17955
17820,4658 4658 3642 17955
17821,61 13341 63 17955
17822,9199 8666 4353 17955
17823,12845 9370 14703 17955
17824,4657 4658 4658 17955
17826,5143 5143 4489 17955
17827,18494 18494 18494 17955
17828,18494 18494 18494 17955
17830,16661 6528 16661 17955
17831,9203 9204 9200 17955
17832,18494 18494 18494 17955
17833,4526 8635 4526 17955
17834,3807 6289 10054 17955
17835,13804 17955 13797 17955
17836,18494 18494 18494 17955
17837,18494 18494 18494 17955
17838,16126 6552 3675 17955
17839,4704 4704 4817 17955
17840,4357 1943 6174 17955
17841,4127 4127 4127 17955
17842,8679 3951 4353 17955
17843,14246 12756 12504 17955
17844,18494 18494 18494 17955
17845,4190 5297 4188 17955
17846,7496 7496 16094 17955
17847,18494 18494 18494 17955
17848,3879 4361 33 8638
17849,15114 5143 4794 17955
17850,10067 10067 5275 17955
17851,18494 18494 18494 17955
17852,18494 18494 18494 17955
17853,10112 5508 9094 17955
17854,197 197 195 17955
17855,6309 6309 6953 17955
17856,4190 3450 2928 17955
17857,10466 5114 13364 17955
17858,8349 4033 7328 17955
17859,6691 14251 4311 17955
17860,3565 3565 4704 17955
17861,3566 3566 4691 17955
17862,9049 9049 5884 17955
17863,11259 6404 10115 17955
17864,3565 3582 3644 17955
17865,4123 4194 4869 17955
17866,1943 1943 1943 17955
17867,18494 18494 18494 17955
17869,4123 4123 2705 17955
17870,6289 6289 11659 17955
17871,7657 8635 6222 17955
17872,17559 15851 17559 17955
17873,7352 7352 8634 17955
17875,9017 8694 8631 17955
17876,5472 6963 4797 17955
17877,5921 5921 5921 17955
17878,18494 18494 18494 17955
17879,189 192 6206 17955
17880,4630 4630 4630 17955
17881,5673 9712 7535 17955
17882,6817 6292 6817 17955
17884,18148 5114 3627 17955
17885,8505 8505 7586 17955
17886,12761 11224 6709 17955
17887,4657 6404 5582 17955
17888,11906 11906 5491 17955
17890,18494 18494 18494 17955
17891,189 192 814 17955
17892,18094 3922 18099 17955
17893,8535 8535 7457 17955
17896,16910 16910 16794 17955
17897,8414 8666 11395 17955
17898,18494 18494 18494 17955
17899,7584 7584 3618 17955
17901,18143 18143 4959 17955
17902,9855 15625 13146 17955
17903,17790 17790 1366 17955
17904,4124 4124 17734 17955
17905,4711 14847 8361 17955
17906,8534 4019 5250 17955
17907,189 189 5042 17955
17908,7335 8638 4285 17955
17909,5189 5189 4600 17955
17910,12797 11224 5321 17955
17911,18494 18494 18494 17955
17912,10189 5629 16034 17955
17913,17580 15600 17589 17955
17914,6135 10003 5731 17955
17915,4034 4034 4035 17955
17916,5931 4446 5930 17955
17917,18494 18494 18494 17955
17918,18494 18494 18494 17955
17919,5202 5203 5202 17955
17920,5142 5113 4489 17955
17921,5296 10227 17868 17955
17922,5189 4034 4035 17955
17924,8515 13208 5280 17955
17926,194 194 194 17955
17927,18494 18494 18494 17955
17928,4280 4280 18300 17955
17929,9093 8666 5713 17955
17930,8534 17560 5204 17955
17931,3901 8666 8977 17955
17932,6528 6528 5937 17955
17934,4124 4034 14812 17955
17935,3572 9446 9085 17955
17937,3565 8668 18344 17955
17938,5296 5645 121 17955
17939,6901 4309 10908 17955
17940,4127 4127 4127 17955
17941,4770 4034 4033 17955
17943,3572 3572 8441 17955
17945,3406 9303 5042 17955
17946,4634 4634 6716 17955
17947,17050 5002 17350 17955
17948,15800 15800 17767 17955
17949,4767 4767 18138 17955
17950,8309 8309 8307 17955
17951,18494 728 12860 17955
17953,14530 4693 4696 17955
17954,8414 8666 15126 17955
17955,4629 4629 5121 17955
17956,4346 16182 10696 17955
17957,4638 6289 6111 17955
17958,13264 10806 6498 17955
17959,7326 4544 6453 17955
17960,10167 10227 7578 17955
17962,5742 3654 5742 17955
17963,189 187 195 17955
17964,9014 8160 17922 17955
17965,14851 14851 3196 17955
17966,2054 4166 15424 17955
17967,4280 4280 5358 17955
17968,10650 4201 4283 17955
17969,18494 18494 18494 17955
17971,10067 10067 3529 17955
17972,4657 4658 8536 8638
17974,8156 4069 8156 17955
17975,4034 4034 17559 17955
17976,6780 370 8228 17955
17977,18494 18494 18494 17955
17978,11942 12108 13146 17955
17979,4658 4658 6931 17955
17980,197 192 184 17955
17981,11220 14074 7121 17955
17983,189 189 192 17955
17984,18494 18494 18494 17955
17985,17318 18096 17180 17955
17986,574 8414 3929 17955
17987,4717 4687 5937 17955
17988,5900 3617 14523 17955
17989,10846 10846 4606 17955
17990,6282 6292 6285 17955
17991,9477 9477 5142 17955
17992,7883 5707 15296 17955
17993,10067 10067 17432 17955
17994,10068 10068 4525 17955
17995,18494 18494 18494 17955
17996,15120 15120 15120 5113
17997,15227 4279 15228 17955
17998,4703 5561 18299 17955
17999,8214 8186 10087 17955
18000,18494 18494 18494 17955
18001,17748 8186 17558 17955
18002,657 17836 599 17955
18003,5193 4691 5193 17955
18004,11734 11734 3834 17955
18005,9203 10068 410 17955
18006,1689 10158 7723 17955
18007,4279 4279 15294 17955
18009,189 189 194 17955
18010,3897 7581 5189 17955
18011,16530 8186 17863 17955
18012,18494 18494 18494 17955
18014,15102 15100 7594 17955
18015,15114 15114 15114 17955
18016,5328 161 7911 17955
18017,11734 11734 17397 17955
18018,4767 4767 14461 17955
18019,3566 3566 10567 8638
18020,4657 5297 4634 17955
18021,3251 194 6462 17955
18022,3876 4279 5202 17955
18024,3807 3807 3795 17955
18025,9128 9128 5373 17955
18027,5897 3568 4369 17955
18028,6514 9930 6660 17955
18029,10466 10466 5085 17955
18030,14400 2484 17352 17955
18031,18494 18494 18494 17955
18032,6686 8483 5731 17955
18033,3877 3879 3879 17955
18034,18494 18494 18494 17955
18035,4634 4634 18294 17955
18036,18494 18494 18494 17955
18037,3566 3566 11735 17955
18038,18494 18494 18494 17955
18040,189 189 195 17955
18041,6505 15383 6505 17955
18042,8516 7824 8509 17955
18044,10726 10227 6175 17955
18045,4748 4128 17988 17955
18047,8029 18260 9889 17955
18048,16659 4034 16659 17955
18049,4251 4538 7138 17955
18050,5143 5143 5143 17955
18051,4123 4194 2496 17955
18052,521 521 4238 17955
18053,10972 7659 7659 17955
18054,18494 18494 18494 17955
18055,9053 9053 9053 17955
18056,18494 18494 18494 17955
18057,9302 9302 8246 17955
18058,651 651 18494 17955
18059,15222 4280 5738 17955
18060,1889 1889 1889 17955
18061,2103 8186 10308 8638
18062,17594 6289 17595 17955
18063,5302 2330 9692 17955
18064,5112 5112 6088 17955
18065,8111 8111 15459 17955
18066,18094 18094 18099 17955
18068,5561 5508 5867 17955
18069,10068 10068 4021 17955
18070,8534 8534 3563 17955
18071,6219 13597 7586 17955
18072,3533 1146 3535 17955
18073,145 145 8357 17955
18074,735 5645 5723 17955
18075,4844 6018 14281 17955
18076,18494 18494 18494 17955
18077,18494 18494 18494 17955
18078,8534 8534 10562 17955
18079,4191 6244 16187 17955
18080,12662 326 13631 17955
18081,6641 6641 18443 17955
18082,4396 4446 17284 17955
18083,15120 15120 15114 17955
18084,18494 18494 18494 17955
18085,18494 18494 18494 17955
18086,9477 9477 5166 17955
18087,18494 18494 18494 17955
18088,13578 5114 11232 17955
18089,3565 3565 13216 17955
18090,18494 18494 18494 17955
18091,3531 6528 3527 17955
18092,7583 5455 5207 17955
18093,16344 6228 9198 17955
18094,5060 8445 4279 17955
18095,8874 15892 8676 17955
18097,18494 18494 18494 17955
18098,17259 12047 14027 17955
18099,18171 12904 13862 17955
18100,4949 13918 5003 17955
18101,12637 6018 4638 17955
18102,8500 8500 8927 17955
18103,18494 18494 18494 17955
18104,16176 9461 9451 17955
18105,18098 8179 7676 17955
18107,8259 8261 6525 17955
18108,8414 8666 2674 17955
18109,12193 11055 16651 17955
18110,17550 737 15840 17955
18111,5297 5297 17980 17955
18112,18494 18494 18494 17955
18113,192 187 194 17955
18114,15222 10068 15230 17955
18115,1416 10227 1723 17955
18116,189 189 197 17955
18117,521 521 521 17955
18118,16261 4410 17363 17955
18119,7496 7496 7496 17955
18120,2775 9228 7317 17955
18121,3898 3898 18156 17955
18122,5176 7443 5176 17955
18123,10068 10068 5654 17955
18124,8414 8666 7479 17955
18125,13012 13013 13793 17955
18126,11921 11921 11919 17955
18127,15119 15102 17332 17955
18128,7496 192 7492 17955
18129,17735 17735 17734 17955
18130,18494 18494 18494 17955
18131,5119 8186 4776 17955
18132,16978 7359 3437 17955
18133,4082 4629 12989 17955
18134,7651 7651 5251 17955
18135,189 192 3350 17955
18136,3565 3565 12747 17955
18139,4637 7495 14350 17955
18140,18494 18494 18494 17955
18141,5127 13918 5130 17955
18142,4279 735 739 17955
18143,18494 18494 18494 17955
18145,15102 15102 10415 17955
18146,13208 5113 4944 17955
18147,6292 6292 2936 17955
18148,15120 15120 3879 17955
18149,4630 4630 4630 17955
18150,10933 7581 10940 17955
18152,6793 6793 12241 17955
18153,18494 18494 18494 17955
18154,18494 18494 18494 17955
18155,10390 5113 6297 8638
18156,3528 10466 5937 17955
18157,15732 11240 6897 17955
18158,11261 7496 8209 17955
18159,5113 5113 9969 17955
18160,12357 12358 3250 17955
18161,16376 6778 16614 17955
18163,6986 8854 8939 17955
18164,3565 3565 5554 17955
18165,18352 5112 15840 17955
18166,18494 18494 18494 17955
18168,5189 5189 5731 17955
18169,5508 7496 2910 17955
18170,8570 16470 11332 17955
18172,521 521 521 17955
18173,4703 4703 6799 8638
18174,15101 15101 15101 17955
18175,15102 15102 6090 17955
18176,11812 9262 800 17955
18177,17733 17558 6175 17955
18178,6261 6954 8416 17955
18180,5715 5715 8121 17955
18181,530 528 526 17955
18182,15101 15100 3577 17955
18183,8535 8535 8535 17955
18184,10068 10068 10463 17955
18185,17835 18345 17137 17955
18186,519 18085 17332 17955
18187,5142 8619 5209 17955
18188,4280 4280 11735 17955
18189,3569 4844 5625 17955
18191,14637 14883 4793 17955
18192,4194 4194 4140 17955
18193,1690 8481 7486 17955
18194,3572 4034 7736 17955
18195,2091 4410 961 17955
18196,6526 6526 8668 17955
18197,9940 2513 7495 17955
18198,5677 9855 5677 17955
18199,3572 7493 7492 17955
18200,3566 3566 8244 17955
18201,6229 8179 1766 17955
18202,3420 4446 17734 17955
18203,4182 5567 11990 17955
18205,18176 8564 6932 17955
18206,18190 5645 7783 17955
18207,15150 13269 9488 17955
18208,15100 15100 9260 17955
18209,10145 346 1085 17955
18210,18494 18494 18494 17955
18211,5113 6289 6659 17955
18212,4019 4019 5145 17955
18213,14807 11074 4996 17955
18214,6528 6528 6933 17955
18216,9228 9228 9229 17955
18218,4658 4658 8519 17955
18219,4018 8186 13497 17955
18220,4657 4657 13186 17955
18221,8306 8306 9476 17955
18222,5135 5135 5135 17955
18223,7823 7823 7825 17955
18224,9322 6309 6953 17955
18225,3591 13280 15715 17955
18226,13206 13206 16411 17955
18227,2044 2234 1659 17955
18228,4357 2301 15571 17955
18229,7478 15675 5627 17955
18230,4124 4034 13183 17955
18231,5561 5508 5445 8638
18232,3568 6530 16664 17955
18233,5732 5732 3834 17955
18234,5562 5562 6475 17955
18235,3565 3565 5926 17955
18236,3805 6793 15749 17955
18237,4724 145 18411 17955
18238,3589 4630 3587 17955
18239,18494 18494 18494 17955
18240,3827 5367 560 17955
18241,16438 11240 11405 17955
18242,16293 4280 181 17955
18243,4704 4704 7545 17955
18244,2818 3278 5731 17955
18245,4723 4723 5244 17955
18246,4775 3898 9452 17955
18247,4771 4771 9718 17955
18248,5895 5896 5896 17955
18250,11214 379 18095 17955
18251,12264 13156 10686 17955
18252,7334 7334 7331 17955
18253,8347 8347 8347 17955
18254,16293 16293 4489 17955
18255,3565 3565 18184 17955
18256,5679 5679 7456 17955
18257,15119 15119 15119 17955
18258,3947 1944 4834 17955
18259,189 192 3704 17955
18260,10158 10567 10567 17955
18261,9203 9204 9203 17955
18263,7496 735 7492 17955
18265,18494 18494 18494 17955
18266,16186 16186 11163 17955
18267,15120 15120 15114 17955
18269,5253 4795 4754 8638
18270,17870 4691 7687 17955
18271,9206 9206 1487 17955
18272,16644 12554 17906 17955
18273,18494 18494 18494 17955
18274,5673 4033 7535 17955
18275,4748 5139 17785 17955
18276,10831 4835 5549 17955
18277,8516 8515 10413 17955
18278,18494 18494 18494 17955
18281,8309 8308 8309 17955
18282,15031 15031 16252 17955
18283,11261 11280 10355 17955
18284,3566 7581 7331 17955
18285,3807 3807 3807 17955
18286,5530 4184 8188 17955
18287,4657 6404 5176 17955
18288,11259 15462 9107 17955
18289,9053 187 671 8638
18290,4035 4033 18494 17955
18291,18494 18494 18494 17955
18292,3566 3566 4198 17955
18293,5921 5113 5919 17955
18294,3898 3898 11201 17955
18295,1303 3827 10881 17955
18296,7496 7496 8839 17955
18297,10142 5297 3120 17955
18298,6229 6229 13059 17955
18299,4844 6018 11673 17955
18300,4194 6404 3959 17955
18301,4702 10068 16102 17955
18302,4082 3898 3350 17955
18303,3901 3898 5126 17955
18304,5143 5114 4006 17955
18305,3572 3572 15816 17955
18306,18494 18494 18494 17955
18307,14441 4361 5936 17955
18308,15119 15102 8439 17955
18309,4637 5143 5210 17955
18310,9486 18081 16571 17955
18311,5653 197 5654 17955
18312,4719 4844 10169 17955
18313,5190 5190 3571 17955
18314,529 4034 4033 17955
18315,5682 4194 18333 17955
18316,5908 15309 5597 17955
18317,15120 15120 15595 17955
18318,5176 6404 3637 17955
18319,2644 7310 13103 17955
18320,5142 8666 4481 17955
18321,5508 5508 5142 17955
18322,9203 10227 5198 8638
18323,9302 9302 9913 17955
18324,6528 6528 8374 17955
18325,18494 18494 18494 17955
18326,18494 18494 18494 17955
18327,7335 4361 17560 17955
18328,3593 3593 10567 17955
18329,15119 4446 6139 17955
